codigo_produto;descricao;um;qtde_cx;codigo_barras;tipo;descricao_tecnica;estoque;preco;preco_promocional
10.203;TORNEIRA MESA TUBO REDOND.23MM ALTA MOD.J PF.1244;PC;;7894627062267;BANHEIRO E COZINHA;"Torneira de Mesa Alta Tubo Redondo 23mm Modelo J Preto Fosco 1244 - 772200 - STOC

Características:
- Utilização: Bancada/Mesa
- Bitola: 1/2""
- Local: Banheiro
- Material: Metal 
- Cor: Preto

Itens inclusos:
- Torneira de Mesa Alta Tubo Redondo 23mm Modelo J Preto Fosco 1244

* Imagens meramente ilustrativas";6;255,9;0
10.204;TORNEIRA MESA TUBO REDOND.23MM ALTA MOD.U PF.1245;PC;;7894627062274;BANHEIRO E COZINHA;"Torneira de Mesa Alta Tubo Redondo 23mm Modelo U Preto Fosco 1245 - 772201 - STOC

Características:
- Utilização: Bancada/Mesa
- Bitola: 1/2""
- Local: Banheiro
- Material: Metal 
- Cor: Preto

Itens inclusos:
- Torneira de Mesa Alta Tubo Redondo 23mm Modelo U Preto Fosco 1245

* Imagens meramente ilustrativas";13;319,99;0
10.205;TORNEIRA MESA TUBO QUADRADO 22MM BAIXA CR.1246;PC;;7894627062281;BANHEIRO E COZINHA;"Torneira de Mesa Baixa Tubo Quadrado 22mm Cromada 1246 - 772202 - STOC

Características:
- Utilização: Bancada/Mesa
- Bitola: 1/2""
- Local: Banheiro
- Material: Metal 
- Cor: Cromado

Itens inclusos:
- Torneira de Mesa Baixa Tubo Quadrado 22mm Cromada 1246

* Imagens meramente ilustrativas";9;379,99;0
10.206;TORNEIRA MESA TUBO QUADRADO 22MM ALTA CR.1247;PC;;7894627062298;BANHEIRO E COZINHA;"Torneira de Mesa Alta Tubo Quadrado 22mm Cromada 1247 - 772203 - STOC

Características:
- Utilização: Bancada/Mesa
- Bitola: 1/2""
- Local: Banheiro
- Material: Metal 
- Cor: Cromado

Itens inclusos:
- Torneira de Mesa Alta Tubo Quadrado 22mm Cromada 1247

* Imagens meramente ilustrativas";7;419,99;0
10.207;TORNEIRA MESA TUBO QUADRADO 22MM BAIXA PF.1248;PC;;7894627062304;BANHEIRO E COZINHA;"Torneira de Mesa Baixa Tubo Quadrado 22mm Preto Fosco 1248 - 772204 - STOC

Características:
- Utilização: Bancada/Mesa
- Bitola: 1/2""
- Local: Banheiro
- Material: Metal 
- Cor: Preto

Itens inclusos:
- Torneira de Mesa Baixa Tubo Quadrado 22mm Preto Fosco 1248

* Imagens meramente ilustrativas";8;409,99;0
10.211;TORNEIRA MESA TUBO QUADRADO 22MM ALTA PF.1249;PC;;7894627062311;BANHEIRO E COZINHA;"Torneira de Mesa Alta Tubo Quadrado 22mm Preto Fosco 1249 - 772205 - STOC

Características:
- Utilização: Bancada/Mesa
- Bitola: 1/2""
- Local: Banheiro
- Material: Metal 
- Cor: Preto

Itens inclusos:
- Torneira de Mesa Alta Tubo Quadrado 22mm Preto Fosco 1249

* Imagens meramente ilustrativas";15;356,9;0
10.212;TORNEIRA PIA PARED.1/4V.TB.GOURMET D.CONE PTO 6163;PC;;7894627062137;BANHEIRO E COZINHA;"Torneira de Parede Tubo Gourmet Duplo Cone 1/4 de Volta Preta para Pia 6163 - 772234 - STOC

Características:
- Utilização: Parede
- Bitola: 1/2,3/4""
- Local: Cozinha
- Material: Metal 
- Cor: Cromado/Preto

Itens inclusos:
- Torneira de Parede Tubo Gourmet Duplo Cone 1/4 de Volta Preta para Pia 6163

* Imagens meramente ilustrativas";6;267,99;0
10.213;TORNEIRA PIA PARED.1/4V.TB.GOURMET D.CONE VER.6163;PC;;7894627062144;BANHEIRO E COZINHA;"Torneira de Parede Tubo Gourmet Duplo Cone 1/4 de Volta Vermelha para Pia 6163 - 772235 - STOC

Características:
- Utilização: Parede
- Bitola: 1/2,3/4""
- Local: Cozinha
- Material: Metal 
- Cor: Cromado/Vermelho

Itens inclusos:
- Torneira de Parede Tubo Gourmet Duplo Cone 1/4 de Volta Vermelha para Pia 6163

* Imagens meramente ilustrativas";4;267,99;0
10.214;TORNEIRA PIA 1/4V.MESA TB.GOURMET D.CONE PTO.6170;PC;;7894627061475;BANHEIRO E COZINHA;"Torneira de Mesa Tubo Gourmet Duplo Cone 1/4 de Volta Preta para Pia 6170 - 772255 - STOC

Características:
- Utilização: Bancada/Mesa
- Bitola: 1/2""
- Local: Cozinha
- Material: Metal
- Cor: Preto

Itens inclusos:
- Torneira de Mesa Tubo Gourmet Duplo Cone 1/4 de Volta Preta para Pia 6170

* Imagens meramente ilustrativas";10;279,99;0
10.215;TORNEIRA PIA 1/4V.MESA TB.GOURMET D.CONE VERM.6170;PC;;7894627061482;BANHEIRO E COZINHA;"Torneira de Mesa Tubo Gourmet Duplo Cone 1/4 de Volta Vermelha para Pia 6170 - 772256 - STOC

Características:
- Utilização: Bancada/Mesa
- Bitola: 1/2""
- Local: Cozinha
- Material: Metal
- Cor: Vermelho

Itens inclusos:
- Torneira de Mesa Tubo Gourmet Duplo Cone 1/4 de Volta Vermelha para Pia 6170

* Imagens meramente ilustrativas";4;279,99;0
10.216;TORNEIRA FILTRO PARED.1/4V.TB.COLOR PT.D.CONE 6179;PC;;7894627061710;BANHEIRO E COZINHA;"Torneira de Parede com Filtro Tubo Color Preto Duplo Cone 1/4 de Volta 6179 - 772279 - STOC

Características:
- Utilização: Parede
- Bitola: 1/2,3/4""
- Local: Cozinha
- Material: Metal/ABS
- Cor: Cromado/Preto

Itens inclusos:
- Torneira de Parede com Filtro Tubo Color Preto Duplo Cone 1/4 de Volta 6179

* Imagens meramente ilustrativas";4;529,99;0
10.217;TORNEIRA FILTRO PARED.1/4V.TB.COLOR AZ.D.CONE 6179;PC;;7894627061734;BANHEIRO E COZINHA;"Torneira de Parede com Filtro Tubo Color Azul Duplo Cone 1/4 de Volta 6179 - 772281 - STOC

Características:
- Utilização: Parede
- Bitola: 1/2,3/4""
- Local: Cozinha
- Material: Metal/ABS
- Cor: Cromado/Azul

Itens inclusos:
- Torneira de Parede com Filtro Tubo Color Azul Duplo Cone 1/4 de Volta 6179

* Imagens meramente ilustrativas";4;529,99;0
10.218;TORNEIRA FILTRO MESA 1/4V.TB.COLOR PTO.D.CONE 6175;PC;;7894627061925;BANHEIRO E COZINHA;"Torneira de Mesa com Filtro Tubo Color Preto Duplo Cone 1/4 de Volta 6175 - 772306 - STOC

Características:
- Utilização: Bancada/Mesa
- Bitola: 1/2""
- Local: Cozinha
- Material: Metal/ABS
- Cor: Cromado/Preto

Itens inclusos:
- Torneira de Mesa com Filtro Tubo Color Preto Duplo Cone 1/4 de Volta 6175

* Imagens meramente ilustrativas";6;524,9;0
10.938;FRUTEIRA TRIPLA BLACK 2522;PC;;7897807425227;UTILIDADES DOMÉSTICAS;"Fruteira Tripla Black - 2522 - ARTHI

Medidas:
- Diâmetro: 30 cm
- Altura: 69 cm

* Imagens meramente ilustrativas";5;104,75;0
485.977;FECHO P/MOVEIS PEQUENO MAHLER 01081370015;CT;;7893361002300;FERRAGENS;"Fecho para Móveis Pequeno - 01081370015 
- MAHLER
 Características 
-

Dimensões: 70x15mm 
- Acabamento: polido";7;19,29;0
10.220;TORNEIRA FILTRO PARED1/4V.TB.COLOR VER.D.CONE 6179;PC;;7894627061727;BANHEIRO E COZINHA;"Torneira de Parede com Filtro Tubo Color Vermelho Duplo Cone 1/4 de Volta 6179 - 772280 - STOC

Características:
- Utilização: Parede
- Bitola: 1/2,3/4""
- Local: Cozinha
- Material: Metal/ABS
- Cor: Cromado/Vermelho

Itens inclusos:
- Torneira de Parede com Filtro Tubo Color Vermelho Duplo Cone 1/4 de Volta 6179

* Imagens meramente ilustrativas";4;529,99;0
10.221;"FACA CHURRASCO INOX 5"" POLYWOOD CASTANHO 21100/495";PC;;7891112108042;UTILIDADES DOMÉSTICAS;"Faca para Churrasco em Inox 5"" Polywood Castanho - 21100495 - TRAMONTINA

Descrição:
Com a Faca para Churrasco Tramontina com Lâmina em Aço Inox e Cabo em Madeira Polywood Castanho 5 polegadas seu churrasco no jantar ou almoço terá o charme e a qualidade que ele merece. Com lâmina produzida em aço inox com tratamento térmico, a faca possui fio de alta durabilidade e resistência. Além disso, seu cabo em madeira tratada Polywood proporciona a combinação perfeita de material e cor, ideal para ambientes rústicos. Charme e qualidade é com os produtos Tramontina!

Informações Gerais:
- A lâmina de aço inox tem maior durabilidade do fio devido ao tratamento térmico.
- O cabo de madeira tratada Polywood é resistente à impactos e alta temperaturas garantindo maior resistência e durabilidade.
- Rebites de alumínio.
- Pode ir à máquina de lavar louças facilitando seu dia a dia.

Recomendações de Uso:
- Antes da primeira utilização, lave bem a peças e seque-a.
- Produto cortante e perfurante: tenha cuidado ao manusear e mantenha fora do alcance das crianças.
- Para maior durabilidade do produto recomenda-se secar bem antes de guardar, mesmo após lavagem em máquina.
- Para descarte do produto e embalagens siga as orientações de reciclagem vigentes.

Medidas e Peso:
Dimensões Embalagem (Compr. X Larg. X Alt.): 211x 19x 9 mm.
Peso Líquido: 0,0315 kg.
Peso Bruto: 0,0315 kg.";26;17,12;0
10.222;GARFO MESA INOX POLYWOOD CASTANHO 21102/490;PC;;7891112108097;UTILIDADES DOMÉSTICAS;"Garfo de Mesa em Inox Polywood Castanho - 21102490 - TRAMONTINA

Descrição:
Se você precisa de talheres de qualidade para compor a mesa de jantar para recepcionar seus amigos ou familiares, uma opção que não pode faltar é o Garfo de Mesa Tramontina com Lâmina em Aço Inox e Cabo em Madeira Polywood Castanho. Com essa peça, você terá mais durabilidade e resistência por ele ter sua lâmina produzida em aço inox e terá muito mais estilo, pois seu cabo é em madeira tratada Polywood, materiais de alta qualidade e beleza. Um garfo charmoso que proporciona a qualidade que seus convidados merecem!

Informações Gerais:
- A lâmina de aço inox conta com maior espessura e uma estampagem do aço que garante maior resistência, evitando deformações.
- O cabo de madeira tratada Polywood é resistentes à impactos e altas temperaturas garantindo maior resistência e durabilidade.
- Rebites de alumínio.
- Pode ir à máquina de lavar louças facilitando seu dia a dia.

Recomendações de Uso:
- Antes da primeira utilização, lave bem a peças e seque-a.
- Produto cortante e perfurante: tenha cuidado ao manusear e mantenha fora do alcance das crianças.
- Para maior durabilidade do produto recomenda-se secar bem antes de guardar, mesmo após lavagem em máquina.
- Para descarte do produto e embalagens siga as orientações de reciclagem vigentes.

Medidas e Peso:
Dimensões Embalagem (Compr. X Larg. X Alt.): 195x 24x 16 mm.
Peso Líquido: 0,0350 kg.
Peso Bruto: 0,0350 kg.

";33;12,9;0
10.223;COLHER MESA INOX POLYWOOD CASTANHO 21103/490;PC;;7891112108127;UTILIDADES DOMÉSTICAS;"Colher de Mesa em Inox Polywood Castanho - 21103490 - TRAMONTINA

Descrição:
A Colher de Mesa Tramontina com Lâmina em Aço Inox e Cabo em Madeira Polywood Castanho é perfeita para você utilizar enquanto saboreia uma deliciosa sopa de legumes. Nos dias frios, a peça será a companhia ideal para suas refeições. Além do charme e elegância que só os produtos Tramontina oferecem, você ainda terá maior durabilidade com o produto produzido com lâmina em aço inox e cabo de madeira tratada Polywood. Talheres clássicos deixam sua mesa mais bonita e permitem experiências memoráveis!

Informações Gerais:
- A lâmina de aço inox conta com maior espessura e uma estampagem do aço que garante maior resistência, evitando deformações.
- O cabo de madeira tratada Polywood é resistentes à impactos e altas temperaturas garantindo maior resistência e durabilidade.
- Rebites de alumínio.
- Pode ir à máquina de lavar louças facilitando seu dia a dia.

Recomendações de Uso:
- Antes da primeira utilização, lave bem a peças e seque-a.
- Produto cortante e perfurante: tenha cuidado ao manusear e mantenha fora do alcance das crianças.
- Para maior durabilidade do produto recomenda-se secar bem antes de guardar, mesmo após lavagem em máquina.
- Para descarte do produto e embalagens siga as orientações de reciclagem vigentes.

Medidas e Peso:
Dimensões Embalagem (Compr. X Larg. X Alt.): 195x 39x 15 mm.
Peso Líquido: 0,0385 kg.
Peso Bruto: 0,0385 kg.";30;13,99;0
892.548;SUPORTE CALHA COLONIAL 28 CALHA FRONTAL;PC;1;7898145900506;MATERIAIS PARA CONSTRUÇÃO;Suporte Para Calha Colônial Corte 28 LESTE CALHAS;27;16,95;0
1.074;CHAVE COMBINADA 3/4 ACO FORJADO MAYLE;PC;1;7891645116958;FERRAMENTAS;"Chave Combinada 3/4"" Aço Forjado - 102509B - MAYLE 
Descrição: 
- Chave combinada 
- Fabricado em aço alto carbono 
- Acabamento niquelado 
- Utilizada para aperto ou desaperto de porcas ou cabeças de parafusos - Boca e estrela de mesma medida que proporciona maior área de contato com o parafuso - O acabamento niquelado aumenta a resistência à corrosão 
- COmprimento ideal, maior torque, menos esforço 
- Medida: 3/4""";18;18,1;0
1.023;CHAVE COMBINADA 7/16 ACO FORJADO MAYLE;PC;1;7891645116903;FERRAMENTAS;"Chave Combinada 7/16"" Aço Forjado - 102504B - MAYLE 
- Chave combinada com um lado boca e o outro estrela com as mesmas medidas. 
- Material: Aço carbono - Observação: Acabamento niquelado      ";12;11,87;0
10.240;TORNEIRA COZINHA PAREDE ALTA MV CROS PR-CR 1/2-3/4;PC;;7899349193732;BANHEIRO E COZINHA;"Torneira de Parede para Cozinha Bica Alta Móvel Cross Cromado - TIGRE

Benefícios:
- Cores Modernas: Cores tendência no segmento de design e decoração;
- Beleza Diferenciada: Traços Curvos e contemporâneos;
- Giro Mais Leve do Segmento: Registro exclusivo que garante o abrir e fechar suave, sem rangidos e vazamentos;
- Qualidade Tigre: Atendimento da NBR 10.281 e PBQP-H (marca conforme);
- Economia de água: Bico Arejador reduz em até 50% a vazão de água da torneira;
- Limpeza: Design da bica não acumula sujeira;
- Higiene: Superfície interna da bica é 100% lisa, não acumula resíduos;
- Maior Durabilidade das Cores: Manutenção das cores originais por muito mais tempo;
- Mix Robusto: Modelos para Cozinha e Banheiro

Instruções:
1. Feche o registro geral e limpe o local onde está instalada a torneira.
2. Caso necessário desrosqueie a porca e remova a bica para facilitar a instalação.
3. Passe fita veda rosca Tigre (vendido separadamente) na conexão de entrada, 3 a 4 voltas são suficientes. Utilize o adaptador de 1/2"" para 3/4"" caso seja necessário.
4. Rosqueie a torneira manualmente à parede. Caso seja necessário, remonte a bica.
5. Não utilize ferramentas. Faça todos os apertos manualmente.
6. Abra o registro geral. Sua torneira Tigre está pronta para uso.

Instruções de conservação e limpeza:
- Para manter o funcionamento perfeito da torneira, aplique apenas o torque necessário para abrir e fechar. Em excesso, poderá causar danos ao produto;
- Para limpeza, não utilize produtos abrasivos como esponja de aço e palha de aço. Utilize apenas pano úmido e sabão neutro. 

Características Técnicas:
- Composição: ABS, polipropileno e elastômeros, componentes cromados podem apresentar ligas de cobre, níquel e cromo;
- Cor: Preto/Cromo 
- Para uso em água fria;
- Pressão de serviço: até 4,0 kgf/cm²;
- Condições de Uso: 38° C;
- Bitola: Torneira de parede ½'' (DN15) com bucha de adaptação para ¾'' (DN20);
- Vazão Mínima: 0,04L/s. Atendimento da NBR 10.281 e  PBQP-H 

* Imagens meramente ilustrativas.";7;54,9;0
10.241;TORNEIRA COZINHA PAREDE ALTA MV CROS VM-CR 1/2-3/4;PC;;7899349193749;BANHEIRO E COZINHA;"Torneira de Parede para Cozinha Bica Alta Móvel Cross Cromado - TIGRE

Benefícios:
- Cores Modernas: Cores tendência no segmento de design e decoração;
- Beleza Diferenciada: Traços Curvos e contemporâneos;
- Giro Mais Leve do Segmento: Registro exclusivo que garante o abrir e fechar suave, sem rangidos e vazamentos;
- Qualidade Tigre: Atendimento da NBR 10.281 e PBQP-H (marca conforme);
- Economia de água: Bico Arejador reduz em até 50% a vazão de água da torneira;
- Limpeza: Design da bica não acumula sujeira;
- Higiene: Superfície interna da bica é 100% lisa, não acumula resíduos;
- Maior Durabilidade das Cores: Manutenção das cores originais por muito mais tempo;
- Mix Robusto: Modelos para Cozinha e Banheiro

Instruções:
1. Feche o registro geral e limpe o local onde está instalada a torneira.
2. Caso necessário desrosqueie a porca e remova a bica para facilitar a instalação.
3. Passe fita veda rosca Tigre (vendido separadamente) na conexão de entrada, 3 a 4 voltas são suficientes. Utilize o adaptador de 1/2"" para 3/4"" caso seja necessário.
4. Rosqueie a torneira manualmente à parede. Caso seja necessário, remonte a bica.
5. Não utilize ferramentas. Faça todos os apertos manualmente.
6. Abra o registro geral. Sua torneira Tigre está pronta para uso.

Instruções de conservação e limpeza:
- Para manter o funcionamento perfeito da torneira, aplique apenas o torque necessário para abrir e fechar. Em excesso, poderá causar danos ao produto;
- Para limpeza, não utilize produtos abrasivos como esponja de aço e palha de aço. Utilize apenas pano úmido e sabão neutro. 

Características Técnicas:
- Composição: ABS, polipropileno e elastômeros, componentes cromados podem apresentar ligas de cobre, níquel e cromo;
- Cor: Vermelho/Cromo;
- Para uso em água fria;
- Pressão de serviço: até 4,0 kgf/cm²;
- Condições de Uso: 38° C;
- Bitola: Torneira de parede ½'' (DN15) com bucha de adaptação para ¾'' (DN20);
- Vazão Mínima: 0,04L/s. Atendimento da NBR 10.281 e  PBQP-H 

* Imagens meramente ilustrativas.
";4;54,9;0
10.245;CHURRASQUEIRA CHURRAS TO GO 4 003062 MOR;PC;;7896020630623;JARDIM E LAZER;"Churrasqueira Churras To Go - 3062 - MOR

Descrição:
- Adote a mobilidade e praticidade com a Churrasqueira Churras To Go! Ideal para levar seu churrasco para onde você quiser, ela tem suas pernas dobráveis, tornando-a menor e mais fácil de transportar. Sua grelha em aço cromado é removível, auxiliando na hora de limpar a churrasqueira, e sua pintura em aço esmaltado aumenta sua durabilidade. Garanta seus alimentos perfeitamente grelhados em qualquer lugar com a Churrasqueira Churras To Go.

Especificações:
- Material: Aço Esmaltado
- Cor predominante: Preto
- Garantia: 90 Dias
- Altura: 23,50 Centímetros
- Largura: 4,80 Centímetros
- Comprimento: 49,50 Centímetros
- Peso: 996,00 Gramas

Informações importantes: 
- Churrasqueira Montada: 45,5cm x 22cm x 21,5cm
- Churrasqueira Fechada: 47,5cm x 22cm x 4cm
- Grelha: 33cm x 20cm

Itens inclusos:
- Churrasqueira Churras To Go

* Imagens meramente ilustrativas";7;109,99;0
10.246;SERRA COPO SPEED C/SUPORTE P/CHAPA CSC16;PC;;7891265118516;FERRAMENTAS;"Serra Copo Speed com Suporte para Chapa 16mm 5/8"" - CSC16 - STARRETT

Descrição:
- Fabricadas com dentes de aço rápido, o que proporciona excepcional tenacidade, durabilidade e resistência ao estilhaçamento. Ideal para cortar chapas finas, perfis de alumínio, painéis elétricos, caixas de luz, acrílico, etc.

Características:
- Montada com suporte, broca piloto e mola ejetora.
- Dentes de passo constante proporcionam cortes excepcionalmente suaves.
- 8 DPP (8 dentes / 25,4mm - 1"").
- Profundidade da serra de 13mm (1/2”).
- Limitador de altura (impede que o corte ultrapasse 13mm).

* Imagens meramente ilustrativas.";1;289,9;0
10.247;CHURRASQUEIRA CHURRAS TO GO LONG 4 003063 MOR;PC;;7896020630630;JARDIM E LAZER;"Churrasqueira Churras To Go Long - 3063 - MOR

Descrição:
Adote a mobilidade e praticidade com a Churrasqueira Churras To Go Long! Ela é ideal para levar seu churrasco para onde você quiser, com suas pernas dobráveis é possível torna-lá menor e assim, mais de transportar. Possui bandeja de carvão, cinzeiro e grelha em aço cromado removível que auxiliam na hora de limpar a churrasqueira, sem contar a pintura em aço esmaltado que aumenta sua durabilidade. Garanta seus alimentos perfeitamente grelhados em qualquer lugar com a Churrasqueira Churras To Go Long.

Especificações:
- Material: aço esmaltado
- Formato: retangular
- Cor Predominante: preto

Medidas da Churrasqueira:    
Churrasqueira aberta: 74cmx20cmx37cm
Churrasqueira fechada: 58cmx20,5cmx6,5cm
Grelha: 58cmx19,5cm

Medidas e Peso:
Altura 22cm
Largura 7,3cm
Comprimento 59,5cm
Peso 3,06Kg

Acompanha:
- 1 churrasqueira com pernas dobráveis.

Garantia:
- 90 dias pelo fabricante

* Imagens meramente ilustrativas.";5;209,99;0
10.939;FRUTEIRA TRIPLA REDONDA C/RODIZIO CROMADA 1097;PC;;7897807410971;UTILIDADES DOMÉSTICAS;"Fruteira Tripla Redonda com Rodízios Cromada - 1097 - ARTHI

Medidas:
- Diâmetro: 30 cm
- Altura: 71 cm

* Imagens meramente ilustrativas";8;94,67;0
134.694;JUNCAO SIMPLES ESG.PRIM.100X100 TIGRE 26277485;PC;1;7897613328378;MATERIAL HIDRÁULICO;"Junção Simples Esgoto Primário 100x100mm - 26277485 - TIGRE A: 259 B: 50 C: 80 D: 101,6 b: 50 c: 129 d: 101,6 
* Imagens Meramente ilustrativas";28;21,33;0
1.024;MANTA TERMICA FOIL 1 FACE C/25M DRYKO;RL;;7898959829291;MATERIAIS PARA CONSTRUÇÃO;"Manta Térmica Foil 1 Face 
- DRYKO O DRYKOFOIL é diferente dos similares encontrados no mercado, que são fabricados em outros países, ele foi desenvolvido e testado dentro das nossas realidades climáticas, tendo um excelente custo-benefício que garante mais conforto térmica, redução no custo de energia pelo uso de ar condicionado e ventiladores, aumentando também a vida útil do telhado, pois é um excelente impermeabilizante em caso de goteiras. Sua superfície polida não permite a proliferação de fungos e sujeiras comum em telhados. 
- REduz em mais de 90% o calor vindo do telhado. 
- Mantém a temperatura interna do ambiente 
- Proporciona maior vida útil ao telhado - É de fácil instalação e pode ser aplicado em qualquer tipo de telhado 
- Inibe a presença de fungos, insetos e roedores - Não propaga chama. O produto deve ser aplicado diretamente sobre os caibros da estrutura de madeira do telhado, que devem estar limpos e isentos de qualquer contaminação com produtos químicos para não afetar a aplicabilidade. Desenrole o Drykofoil no sentido horizontal sobre os caibros, começando no beiral e subindo até a cumeeira ou de forma a garantir que na área de sobreposição, as faixas superiores sempre fiquem por cima das inferiores. Fixe o Drykofoil nos caibros do madeiramento utilizando pregos ou grampos, fazendo sempre uma sobreposição de no mínimo 10 cm entre as diferentes faixas do foil. 
- Rolo 1,20 X 20,83 = 25 m² 
- Rolo 1,20 X 41,67 = 50 m² Validade do produto é de 24 meses a partir da data de fabricação, se estocado nas embalagens originais intactas, em condições seca e ventilada. Não deixar os rolos expostos a chuva. 
* Imagens Meramente ilustrativas  ";19;129,99;0
10.250;FRIGIDEIRA WOK ANTIADERENTE P/GRELHAR 6 003374 MOR;PC;;7896020633747;UTILIDADES DOMÉSTICAS;"Frigideira Wok Antiaderente Para Grelhar - 003374 - MOR

Descrição:
Deixe seu churrasco mais prático e saboroso com a Frigideira Wok Antiaderente para Grelhar! Ideal para fazer alimentos grelhados, como legumes e frutos do mar, a frigideira possui bordas altas que facilitam na hora de mexer a comida e grelhá-la de maneira uniforme. Fácil de limpar, ela é coberta com revestimento antiaderente que também evita que os alimentos grudem no fundo da frigideira. Suas alças facilitam o manuseio e fundo com furos tornam ela para uso restrito em churrasqueiras. Adicione o tempero que faltava em seu churrasco com a Frigideira Wok Antiaderente para Grelhar.

Especificações:
Material: Aço Esmaltado
Cor predominante: Preto
Informações importantes: Alças para faciliar o transporte, fundo com furos para uso restrito em churrasqueiras
Altura: 6,50 Centímetros
Largura: 28,00 Centímetros
Comprimento: 33,00 Centímetros
Peso: 454,00 Gramas

* Imagens meramente ilustrativas.";15;59,99;0
10.252;FRIGIDEIRA INOX P/GRELHAR 2EM1 6 003375 MOR;PC;;7896020633754;UTILIDADES DOMÉSTICAS;"Frigideira Inox Para Grelhar 2 em 1 - 003375 - MOR

Descrição:
Deixe seu churrasco mais prático e saboroso com a Frigideira Inox para Grelhar 2 em 1! Ideal para fazer alimentos grelhados, como legumes e frutos do mar, a frigideira possui cabo removível que pode ser usado como garfo para mexer o alimento, facilitando para grelhar a comida de maneira uniforme. Seu fundo com furos tornam ela para uso restrito em churrasqueiras. Adicione o tempero que faltava em seu churrasco com a Frigideira Inox para Grelhar 2 em 1.

Especificações
Material: Aço Inoxidável
Cor predominante: Prata
Informações importantes    Medida do cabo/Pegador: 28cm x 3,5cm x 2,5cm
Altura: 3,80 Centímetros
Largura: 30,50 Centímetros
Comprimento: 55,50 Centímetros
Peso: 561,00 Gramas

* Imagens meramente ilustrativas.";6;89,99;0
10.253;GARFO PARA CHURRASCO 12 003307 MOR;PC;;7896020633075;JARDIM E LAZER;"Garfo para Churrasco 12"" de Aço Inox Linha Barbacoa - 003307 - MOR
 
Descrição:
Produzido em aço inoxidável, o Garfo para Churrasco é o que você precisava para o seu churrasco! Servir seus convidados e sua família ficou ainda mais fácil, uma vez que o cabo em madeira prolongado garante mais segurança na hora de manusear o alimento. Possui ainda alça na extremidade que possibilita pendurá-lo na sua cozinha ou junto à churrasqueira. É a facilidade que você necessitava para completar o seu churrasco!

Especificações:
- Cor Predominante Marrom

Material: 
- Lâmina em aço inoxidável  
- Cabo de madeira

Medidas e Peso:
Altura: 2,5cm 
Largura: 3,5cm
Comprimento: 51,5cm
Peso: 130g

Acompanha:
- 1 garfo de 12 polegadas em aço inox

Garantia:
- 90 dias pelo fabricante

* Imagens meramente ilustrativas.";14;49,99;0
10.254;PEGADOR PARA CHURRASCO 12 003308 MOR;PC;;7896020633082;JARDIM E LAZER;"Pegador para Churrasco 12"" - 3308 - MOR

Descrição:
- Perfeito para os churrasqueiros que preferem assar na grelha, o Pegador para Churrasco é um item indispensável. Resistente, é produzido em aço inoxidável e seu cabo em madeira prolongado tem formato anatômico, conferindo ainda mais firmeza e garantindo mais segurança durante o manuseio dos alimentos na brasa. Ainda é possível pendurá-lo na sua cozinha ou junto à churrasqueira, tornando-o a facilidade que você necessitava para completar o seu churrasco!

Especificações:
- Material: Aço Inoxidável
- Cor predominante: Marrom
- Informações importantes: Lâmina em aço inoxidável e cabo em madeira
- Garantia: 90 Dias
- Altura: 2,50 Centímetros
- Largura: 6,00 Centímetros
- Comprimento: 43,50 Centímetros
- Peso: 264,00 Gramas

Itens inclusos:
- Pegador para Churrasco 12""

* Imagens meramente ilustrativas";11;49,99;0
1.025;MANTA TERMICA FOIL 1 FACE C/50M DRYKO;RL;;7898959829307;MATERIAIS PARA CONSTRUÇÃO;"Manta Térmica Foil 1 Face - DRYKO

Descrição:
O DRYKOFOIL é diferente dos similares encontrados no mercado, que são fabricados em outros países, ele foi desenvolvido e testado dentro das nossas realidades climáticas, tendo um excelente custo-benefício que garante mais conforto térmica, redução no custo de energia pelo uso de ar condicionado e ventiladores, aumentando também a vida útil do telhado, pois é um excelente impermeabilizante em caso de goteiras. Sua superfície polida não permite a proliferação de fungos e sujeiras comum em telhados.

Características:
- Reduz em mais de 90% o calor vindo do telhado.
- Mantém a temperatura interna do ambiente
- Proporciona maior vida útil ao telhado
- É de fácil instalação e pode ser aplicado em qualquer tipo de telhado
- Inibe a presença de fungos, insetos e roedores
- Não propaga chama.

Aplicação:
O produto deve ser aplicado diretamente sobre os caibros da estrutura de madeira do telhado, que devem estar limpos e isentos de qualquer contaminação com produtos químicos para não afetar a aplicabilidade.
Desenrole o Drykofoil no sentido horizontal sobre os caibros, começando no beiral e subindo até a cumeeira ou de forma a garantir que na área de sobreposição, as faixas superiores sempre fiquem por cima das inferiores.
Fixe o Drykofoil nos caibros do madeiramento utilizando pregos ou grampos, fazendo sempre uma sobreposição de no mínimo 10 cm entre as diferentes faixas do foil.

Rendimento:
- Rolo 1,20 X 20,83 = 25 m²
- Rolo 1,20 X 41,67 = 50 m²

Validade:
Validade do produto é de 24 meses a partir da data de fabricação, se estocado nas embalagens originais intactas, em condições seca e ventilada. Não deixar os rolos expostos a chuva.

* Imagens meramente ilustrativas";6;239,99;0
